Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712792607.95,0,0,54.5,4.0,6.0,6.0,27.96037109375,38.34722335093193,1004.7666203332059,70.8705581430639,317237.0
1712792610.0,0,0,53.5,4.0,6.0,6.0,27.93712890625,38.32103385015441,1004.7684150340749,70.85551398913728,318111.0
1712792611.97,0,0,48.0,4.0,6.0,6.0,27.91984375,38.31919819026072,1004.767835979232,70.86036792814173,318695.5
1712792614.0,0,0,47.0,3.5,6.0,6.0,27.91984375,38.313269242968765,1004.7704318723244,70.8386078494569,318256.5
1712792615.97,0,0,59.5,3.5,6.0,6.0,27.9204296875,38.30443849233052,1004.7661983849093,70.87409522394756,317527.5
1712792617.97,0,0,59.5,3.0,6.0,6.0,27.9204296875,38.30443849233052,1004.7661983849093,70.87409522394756,317527.5
1712792619.97,0,0,44.5,3.0,6.0,6.0,27.92609375,38.284290869922366,1004.7633475066802,70.89799283248388,318406.0
1712792622.0,0,0,57.0,3.0,5.0,5.0,27.9305859375,38.26105833727203,1004.7559840083595,70.95971811329045,318110.0
1712792623.97,0,0,44.0,3.0,5.0,5.0,27.93703125,38.208406273235354,1004.7552757361725,70.96565529549449,319431.0
1712792626.0,0,0,48.5,4.0,6.5,6.5,27.94513671875,38.16187075861724,1004.7529556135771,70.98510407178387,318551.5
1712792628.0,0,0,48.5,4.0,6.5,6.5,27.95724609375,38.1157700838057,1004.7571830622774,70.94966689412473,318404.0
1712792629.99,0,0,49.5,4.0,7.0,7.0,27.96212890625,38.09260044806185,1004.7591108514687,70.93350700533335,319432.0
1712792631.97,0,0,49.0,4.0,7.0,7.0,27.9676953125,38.078386589111446,1004.7535029069245,70.98051628496704,318844.0
1712792633.99,0,0,50.0,4.0,7.0,7.0,27.9755078125,38.07329150460154,1004.7610868868105,70.91694268172078,318695.5
1712792635.97,0,0,50.0,4.0,7.0,7.0,27.98458984375,38.05945045903059,1004.7664199751244,70.87223766091782,318844.0
1712792638.06,0,0,46.5,4.0,7.0,7.0,27.997187500000003,38.04598164955816,1004.7653864939275,70.88090087576677,319136.0
